3.471435164,0
1.809024305,0
4.432706968,0
2.687348104,0
2.279411267,0
3.88716294,0
3.859588414,0
2.363476496,0
3.015696372,0
0.757315046,0
4.150035725,0
3.991946022,0
3.953324128,0
0.97874518,0
2.665922634,0
3.002118365,0
3.405453412,0
3.289091941,0
4.321158192,0
1.453094447,0
2.797353675,0
2.344030656,0
3.193421376,0
3.553438911,0
4.318151554,0
2.530694715,0
3.675554085,0
1.182972773,0
2.81689146,0
4.058969188,0
2.602159772,0
3.337437654,0
4.047578573,0
4.045938256,0
3.863717292,0
2.877908425,0
3.124712954,0
2.677205194,0
3.841674713,0
5.390960515,0
3.076199588,0
2.43355407,0
3.036141937,0
0.925022399,0
3.2477922,0
2.102843216,0
2.863205167,0
3.018289191,0
3.755413982,0
3.215268581,0
8.841008795,1
6.554189923,1
6.598026718,1
7.8990818,1
7.451757551,1
7.855380492,1
8.354020332,1
7.964486975,1
8.565738306,1
9.545658805,1
7.025763666,1
7.929655123,1
8.307968855,1
7.791501237,1
9.033800733,1
5.599546366,1
10.03060362,1
6.857368711,1
8.211883387,1
8.704720624,1
7.214564788,1
8.462059737,1
8.704228225,1
8.523507968,1
7.073745686,1
10.00784295,1
8.226962542,1
6.847340891,1
8.631979446,1
8.039512687,1
8.464392325,1
4.436483339,1
9.321105615,1
8.152630552,1
8.164529543,1
7.569904309,1
8.767368736,1
8.984919842,1
8.270835849,1
9.391986193,1
8.079842313,1
7.600035419,1
6.972149441,1
7.415281789,1
8.816593927,1
7.918052948,1
7.655233986,1
8.528288145,1
6.931011217,1
7.488118691,1
