3.471435163732493,0.0
1.8090243052935355,0.0
4.432706968426097,0.0
2.687348103908287,0.0
2.2794112666349884,0.0
3.8871629403077383,0.0
3.8595884137174163,0.0
2.363476495582651,0.0
3.0156963721144288,0.0
0.7573150458145945,0.0
4.150035724719818,0.0
3.991946022342678,0.0
3.9533241281124303,0.0
0.9787451798050295,0.0
2.665922634191903,0.0
3.0021183646834864,0.0
3.405453411570191,0.0
3.289091940980035,0.0
4.321158192129386,0.0
1.4530944467707598,0.0
2.797353675370818,0.0
2.344030655861066,0.0
3.1934213764703583,0.0
3.553438910956742,0.0
4.318151554180137,0.0
2.5306947152941004,0.0
3.6755540851223807,0.0
1.1829727734098032,0.0
2.8168914598210013,0.0
4.058969187571151,0.0
2.6021597718000087,0.0
3.3374376536139723,0.0
4.047578572892721,0.0
4.045938255627665,0.0
3.863717291684839,0.0
2.877908425152326,0.0
3.1247129537682157,0.0
2.6772051943917043,0.0
3.8416747129961415,0.0
5.390960515463033,0.0
3.0761995878372366,0.0
2.433554069535043,0.0
3.0361419366840727,0.0
0.9250223993099707,0.0
3.2477921997485466,0.0
2.102843215560301,0.0
2.8632051667386524,0.0
3.0182891913492194,0.0
3.755413982398135,0.0
3.2152685809694432,0.0
16.110424118843788,1.0
17.34940163359108,1.0
17.066162916000415,1.0
16.083830581518356,1.0
16.979296507373874,1.0
20.935666805917656,1.0
11.285026223685737,1.0
12.693920501481315,1.0
20.310584598067784,1.0
9.03501276185181,1.0
18.73963976923446,1.0
7.10178104186712,1.0
12.771557035886765,1.0
18.171237126635795,1.0
13.88230210254437,1.0
13.980210647504197,1.0
17.862952019716555,1.0
6.616754543237736,1.0
15.0118223589657,1.0
16.57679894197242,1.0
13.682055755286191,1.0
12.020320084013425,1.0
11.727022015977997,1.0
16.763159219534128,1.0
7.13644251649043,1.0
16.571697696123994,1.0
12.643041983910264,1.0
13.454426681652638,1.0
17.92346479455444,1.0
17.853833531694356,1.0
15.878001977517537,1.0
15.480519831825024,1.0
18.472572550120184,1.0
23.320905104182906,1.0
17.678347434371663,1.0
10.47087025642664,1.0
5.416304610459507,1.0
23.48611045359509,1.0
6.9909300648832335,1.0
20.246726672070317,1.0
18.38845938742543,1.0
13.090851471786795,1.0
17.961530008007202,1.0
10.973441777551983,1.0
20.09565602547218,1.0
12.440487538153949,1.0
17.954084789120223,1.0
19.22884631825087,1.0
14.25222216099931,1.0
25.445958829780174,1.0
